label,X,Y,Z
humayun_ahmed,10.629589,11.175476,1.3295035
manik_bandhopaddhay,-0.5051871,4.000559,6.8855095
toslima_nasrin,8.85244,0.37246996,6.1829443
shunil_gongopaddhay,2.9203835,-2.534145,13.4091835
bongkim,-2.0318694,14.530191,-1.3566734
shorotchandra,-4.799829,12.600385,8.715911
MZI,11.334169,4.5427446,10.298345
humayun_ahmed,9.4728155,11.396254,-0.086664885
shordindu,-4.8020563,8.972536,1.4300385
robindronath,-2.6546733,11.926522,7.9991565
shunil_gongopaddhay,3.2703402,-2.9055917,11.953595
shorotchandra,-4.2777452,12.843133,8.755848
MZI,12.551118,5.0265737,9.894907
shottojit_roy,-3.3707488,-0.8180443,-3.6554296
tarashonkor,-0.82969254,5.686477,6.1410594
humayun_ahmed,9.927886,11.427525,0.6455421
shirshendu,-4.7592793,-0.67552584,8.147143
manik_bandhopaddhay,0.30810788,4.6235266,6.6691227
shomresh,6.68381,-2.9468758,-2.1728666
shirshendu,-4.7048516,-0.32982975,7.7798
shunil_gongopaddhay,2.9415946,-2.6769443,14.01269
shordindu,-4.238514,9.633858,2.772663
shottojit_roy,-3.9174526,-1.2083548,-3.5125427
shorotchandra,-4.2910004,12.872633,9.126319
humayun_ahmed,10.253772,11.24239,-0.0841496
toslima_nasrin,9.073952,-3.6946156,4.339142
shirshendu,-4.641619,-0.49496585,8.042876
MZI,11.967494,4.3992653,9.464679
robindronath,-2.69731,11.883412,7.6828814
humayun_ahmed,10.037806,11.082158,0.4881421
shomresh,5.7146087,-3.5170658,-2.9137576
toslima_nasrin,9.063582,-3.4280303,4.716968
nazrul,-2.3225663,9.172873,5.9751844
shorotchandra,-4.696811,13.471375,8.64039
humayun_ahmed,10.382892,11.970729,0.9867454
shordindu,-4.506775,8.796604,1.4848026
shunil_gongopaddhay,2.6967041,-2.9187624,14.064065
shomresh,6.367115,-3.344031,-2.2611616
bongkim,-1.9640666,14.441745,-1.3344976
shorotchandra,-4.5910788,12.56823,8.78439
shirshendu,-4.7332296,-0.8951633,8.58792
humayun_ahmed,9.086899,11.870126,0.09795883
toslima_nasrin,9.125128,-3.5893092,4.6074705
shomresh,5.9943295,-2.8196974,-2.2372813
toslima_nasrin,9.02355,-3.5191715,4.531366
shorotchandra,-4.444945,14.290563,7.622782
robindronath,-2.603629,12.535763,8.11047
shirshendu,-4.7349906,-0.39376473,8.072578
shorotchandra,-4.433582,14.265627,7.6376934
humayun_ahmed,10.763204,11.873874,1.1302272
humayun_ahmed,9.49812,12.069347,0.6598511
shunil_gongopaddhay,2.4791992,-3.5541852,11.936861
humayun_ahmed,9.542287,12.136511,0.8460765
zahir_rayhan,2.2061877,3.8153505,-1.5105073
bongkim,-1.9617094,14.516837,-1.4140552
toslima_nasrin,8.901855,-3.8865314,4.0844965
shirshendu,-4.9441495,-0.49507305,8.110079
tarashonkor,-2.5749693,8.364093,5.412259
MZI,12.056789,4.3396287,9.3204565
MZI,12.096119,4.2252984,9.309174
humayun_ahmed,9.256165,11.78402,1.1046995
shunil_gongopaddhay,2.5993605,-3.0433462,12.01784
shottojit_roy,-4.2426195,-1.311415,-3.6073394
shordindu,-4.671036,9.08911,2.184196
shirshendu,-4.6414695,-0.8109457,8.311094
humayun_ahmed,10.037156,11.268787,0.7424497
tarashonkor,-2.5272107,8.459846,5.1782675
shunil_gongopaddhay,2.718005,-2.8787682,14.191079
nihar_ronjon_gupta,-0.5355854,-4.162778,3.245012
robindronath,-2.061817,10.299647,7.019527
manik_bandhopaddhay,-0.65202385,4.42606,6.760899
shorotchandra,-4.8398848,12.42962,8.496051
bongkim,-2.2676036,14.780581,-1.4623657
shunil_gongopaddhay,2.5866523,-3.385352,11.690583
MZI,11.900909,4.258731,9.5428915
humayun_ahmed,9.728943,11.525971,-0.18145745
shottojit_roy,-4.098113,-1.1515256,-4.0757885
shottojit_roy,-4.227243,-1.041781,-3.8064346
humayun_ahmed,9.939864,12.214271,1.9329886
shorotchandra,-4.3659,12.823834,8.9592705
bongkim,-2.4154625,14.75577,-1.3588128
robindronath,-2.2381752,12.457373,8.396047
humayun_ahmed,10.508371,11.72914,0.9792131
shordindu,-4.225962,9.645589,2.7611392
shirshendu,-4.846808,-0.7858239,8.521193
shunil_gongopaddhay,2.837755,-2.6844943,13.105546
humayun_ahmed,10.222738,10.9624195,0.42425686
MZI,12.085622,4.2809625,9.38474
humayun_ahmed,11.266435,11.49254,1.1508094
nihar_ronjon_gupta,-0.79541874,-4.3848753,3.4855022
shorotchandra,-5.0572176,13.682679,8.747567
robindronath,-2.2365801,12.736989,8.403325
humayun_ahmed,10.399744,12.21547,0.098740816
toslima_nasrin,9.34762,0.3177426,6.6775856
tarashonkor,-0.71173286,7.886561,4.5341845
shunil_gongopaddhay,2.6237357,-2.377107,12.052223
shottojit_roy,-4.0880666,-0.9211506,-3.5940444
shirshendu,-4.8726783,-0.91592646,8.4142685
shordindu,-4.2411003,9.602207,2.684517
tarashonkor,-2.4365575,8.233779,5.3611465
shomresh,6.303495,-3.1762824,-2.5283623
MZI,11.918132,4.3099866,9.333383
humayun_ahmed,9.43979,11.349489,-0.100531004
robindronath,-2.7360082,11.790178,7.5955667
humayun_ahmed,10.824429,11.589853,0.9369536
shunil_gongopaddhay,2.759079,-3.4803998,11.715296
MZI,11.431147,4.5714455,10.39146
shordindu,-4.785394,8.976734,2.009985
humayun_ahmed,10.594253,12.385896,2.0218308
robindronath,-2.8810186,12.058165,7.889814
shottojit_roy,-3.2458615,-0.68299615,-2.8918836
humayun_ahmed,9.970779,11.706815,0.0081618745
toslima_nasrin,9.144343,-3.7317002,4.340957
humayun_ahmed,9.105991,12.010089,1.7320123
shirshendu,-4.5231256,-0.8218853,8.193853
zahir_rayhan,2.7324147,4.1557155,-1.7442174
shorotchandra,-4.5988092,12.758053,8.813325
humayun_ahmed,9.352734,11.505394,0.59531575
shirshendu,-4.673594,-0.8494896,8.639009
manik_bandhopaddhay,-0.73044705,4.103546,6.877986
MZI,12.530664,5.0123124,9.882759
shunil_gongopaddhay,2.8824306,-2.6959286,14.1212635
tarashonkor,-2.4202974,8.677897,5.0283613
humayun_ahmed,9.5069,11.17661,-0.11575758
shorotchandra,-4.2823052,12.847256,9.048162
toslima_nasrin,9.172935,-3.9316459,3.8741426
shordindu,-4.188919,9.6831045,2.7660546
MZI,11.991997,4.196015,9.664643
shomresh,6.4667687,-3.416291,-2.0106416
shunil_gongopaddhay,2.474797,-3.3299577,11.593589
tarashonkor,-0.759366,5.9826765,5.7146435
shunil_gongopaddhay,2.6255863,-3.0212631,14.133528
humayun_ahmed,9.622614,12.046062,0.27467093
shunil_gongopaddhay,2.5826745,-3.382974,11.887464
robindronath,-2.294765,12.44638,8.024063
tarashonkor,-2.3757637,8.711288,5.017453
shorotchandra,-4.320289,12.842207,8.80988
MZI,12.069111,4.42662,9.388779
nihar_ronjon_gupta,-0.89213496,-4.406511,3.5575178
shottojit_roy,-3.5055923,-0.8487694,-3.1623943
shirshendu,-5.088949,-1.0389117,8.255913
humayun_ahmed,10.133246,11.363617,-0.10331838
humayun_ahmed,10.373956,11.102317,0.43350664
shomresh,6.5520635,-3.1169837,-1.7943091
MZI,11.568771,4.3731894,10.12329
shorotchandra,-4.627614,13.190059,9.054713
manik_bandhopaddhay,-0.636844,4.330555,6.8046584
robindronath,-2.2724524,12.464757,8.084192
humayun_ahmed,9.18121,11.628335,0.22315484
shordindu,-4.3986974,8.889889,1.8960842
shomresh,6.1651187,-3.1791961,-2.8574002
toslima_nasrin,8.739295,0.2977236,6.064741
humayun_ahmed,10.180383,11.707396,0.3030199
bongkim,-2.158785,14.649415,-1.3773767
tarashonkor,-2.1532705,8.75347,5.181556
humayun_ahmed,10.485625,11.571769,0.93928134
shomresh,5.788031,-3.5450034,-2.8000176
shirshendu,-4.946447,-0.9835689,8.36377
humayun_ahmed,10.017694,12.214136,0.7954484
shottojit_roy,-3.36217,-0.77110445,-3.0440688
tarashonkor,-2.3621435,8.4705715,5.254526
MZI,11.576124,4.585737,10.27279
robindronath,-2.403922,12.624342,8.244594
toslima_nasrin,9.399378,0.31676254,6.719104
humayun_ahmed,10.106402,11.290322,0.34391415
shunil_gongopaddhay,2.5345645,-2.9326262,12.303573
shorotchandra,-4.707516,12.729372,8.507797
shunil_gongopaddhay,2.2962785,-3.3607912,11.816363
humayun_ahmed,10.379321,11.807723,0.16087906
robindronath,-2.5307455,12.445841,8.248274
shordindu,-4.727978,9.014563,2.1611207
bongkim,-1.971812,14.569136,-1.4543734
manik_bandhopaddhay,-0.8832722,4.174327,6.824089
shomresh,6.7254524,-2.9892147,-2.0236723
humayun_ahmed,9.681822,12.199891,1.1522045
shunil_gongopaddhay,2.6015897,-2.8598974,12.540458
humayun_ahmed,9.621833,11.607391,0.5284524
zahir_rayhan,2.7318544,4.1709447,-1.767978
humayun_ahmed,10.198666,11.700328,-0.0042902785
humayun_ahmed,9.796308,11.998237,0.09695729
humayun_ahmed,9.976001,11.620053,-0.32985657
humayun_ahmed,10.650608,11.155555,1.363001
shomresh,6.9086957,-2.8354,-2.0830462
nihar_ronjon_gupta,-0.66293263,-4.105036,3.39405
shordindu,-4.1849217,9.692448,2.7696824
shirshendu,-4.5855374,-1.3041781,8.38134
tarashonkor,-2.4819257,8.416096,5.4448195
shunil_gongopaddhay,2.9860334,-3.148345,11.709999
toslima_nasrin,9.152766,-3.9097853,3.929126
shorotchandra,-4.471329,14.235274,7.6853724
tarashonkor,-0.6289212,7.96308,4.4462943
shomresh,5.856819,-2.335654,-2.4628801
MZI,11.995567,4.767571,9.440665
robindronath,-2.4576561,12.627253,8.140988
humayun_ahmed,10.03428,11.70691,0.17649741
shottojit_roy,-3.2628098,-0.69935286,-2.9116836
shordindu,-4.4735146,9.144672,1.8819958
robindronath,-2.6528556,12.009267,7.8917694
humayun_ahmed,11.800239,11.874283,1.1639342
shunil_gongopaddhay,2.5773098,-3.4250317,11.682573
shirshendu,-4.420989,-0.07846725,8.212242
toslima_nasrin,9.143371,-3.7875812,4.0787315
manik_bandhopaddhay,-0.34582,3.81629,6.7593417
shunil_gongopaddhay,2.9828005,-3.2638733,11.477522
tarashonkor,-0.38141337,8.112881,4.25648
robindronath,-2.6191206,12.387441,8.271948
shirshendu,-4.7243075,-1.1586989,8.616276
shomresh,6.16942,-3.2163677,-2.06467
shottojit_roy,-4.1029563,-1.038345,-3.5762105
humayun_ahmed,10.463369,12.116395,0.30318245
shorotchandra,-4.5407057,12.502417,8.916596
tarashonkor,-2.353257,8.683777,5.060072
humayun_ahmed,9.956893,12.263372,1.6185923
MZI,11.715036,4.483011,9.870284
robindronath,-2.901672,11.9306965,7.804886
humayun_ahmed,10.033893,12.429469,1.7262412
shordindu,-4.308807,9.560861,2.6482432
robindronath,-2.1007493,12.864091,7.9525595
shomresh,6.112702,-3.1262546,-2.1405683
shirshendu,-4.8627806,-0.4766659,8.025248
shirshendu,-4.6241884,-1.1614895,8.257413
humayun_ahmed,9.50715,11.772994,0.187836
shunil_gongopaddhay,2.5772545,-3.0452151,12.217276
shorotchandra,-4.425906,13.119507,8.662087
humayun_ahmed,9.546184,11.238223,0.3773318
shomresh,6.2498636,-2.8873541,-2.5472417
humayun_ahmed,10.083223,12.432206,2.092762
humayun_ahmed,10.112565,12.496107,2.084118
shirshendu,-4.816616,-0.36052367,7.9196653
shordindu,-4.7914195,8.965729,2.0386233
tarashonkor,-0.37789875,8.098837,4.256744
toslima_nasrin,9.075853,-3.513069,4.6567063
humayun_ahmed,10.464223,12.030593,-0.28534636
humayun_ahmed,10.022293,11.97245,0.25034907
nihar_ronjon_gupta,-0.7720477,-4.159281,3.5599196
shorotchandra,-4.6548285,12.609425,8.724523
MZI,11.586666,4.6342998,10.472231
robindronath,-2.167599,12.713702,8.450262
shunil_gongopaddhay,2.3737032,-3.1413577,12.057859
shorotchandra,-4.990733,13.727431,8.679488
humayun_ahmed,10.316425,11.277315,0.03213263
MZI,11.031186,4.141381,8.873979
humayun_ahmed,10.241657,10.908945,0.45852435
bongkim,-2.1616955,14.803554,-1.5216452
shunil_gongopaddhay,2.2587168,-3.4195685,11.652129
shorotchandra,-4.5638766,13.082673,8.312028
shunil_gongopaddhay,2.5563524,-3.191274,13.466492
shirshendu,-4.458066,-0.51121485,8.346902
shordindu,-4.812206,9.000695,2.0384545
shottojit_roy,-4.244274,-1.1834053,-3.6609287
humayun_ahmed,9.716599,11.46231,0.14839244
shomresh,6.364952,-3.2348163,-1.839476
robindronath,-2.3494034,12.326271,8.593814
robindronath,-2.0525374,10.207409,6.942893
shirshendu,-4.9132557,-0.8177398,8.503013
shunil_gongopaddhay,2.6527293,-3.1067524,12.965678
toslima_nasrin,9.183849,-3.8398302,3.9961092
humayun_ahmed,9.590196,12.320014,0.0012060705
humayun_ahmed,11.155168,11.3935175,1.2875235
nihar_ronjon_gupta,-0.7622768,-4.288711,3.4480624
shorotchandra,-4.1024284,12.872916,8.7136755
humayun_ahmed,9.80598,12.204371,0.1899113
robindronath,-2.0460596,10.275526,6.978972
MZI,11.71304,4.3679996,9.638382
shirshendu,-4.6275907,-0.61257005,8.039524
shunil_gongopaddhay,2.4175308,-3.4406521,11.780196
humayun_ahmed,10.117143,11.922085,0.88193375
shomresh,6.161226,-2.504554,-2.0875337
MZI,11.453187,4.5910535,10.480019
bongkim,-2.383932,14.857824,-1.5106356
humayun_ahmed,11.040919,11.619603,1.3399155
shottojit_roy,-4.0026736,-0.82573956,-3.9987743
toslima_nasrin,9.096377,-3.8004484,4.309928
humayun_ahmed,9.713373,11.165739,0.030367266
bongkim,-1.9021497,14.690276,-1.5897826
shomresh,5.9884806,-2.5664303,-2.2416933
shunil_gongopaddhay,2.6504226,-2.936591,14.214767
humayun_ahmed,11.352517,11.805521,0.97934216
shorotchandra,-5.013752,13.739418,8.70329
shunil_gongopaddhay,2.607839,-3.2679532,11.726632
tarashonkor,-0.39238182,8.093354,4.2669106
humayun_ahmed,10.430919,11.894454,-0.12727253
shomresh,6.5687284,-3.3078496,-2.1406682
shunil_gongopaddhay,2.674341,-2.9707286,14.222317
nihar_ronjon_gupta,-0.8620252,-4.4251776,3.476898
toslima_nasrin,9.178238,-3.6797981,4.390101
shunil_gongopaddhay,2.6765969,-3.002357,14.145854
MZI,11.387261,4.388859,9.284206
humayun_ahmed,9.824008,11.853433,-0.31753683
shirshendu,-4.5301313,-1.1214266,8.367772
shorotchandra,-4.710699,12.562259,8.6384
humayun_ahmed,9.867497,11.7311325,1.1044488
bongkim,-1.9749683,14.618542,-1.5077637
tarashonkor,-2.4797401,8.535959,5.4802413
robindronath,-2.6121423,11.799921,7.647484
shunil_gongopaddhay,2.6760726,-3.5550294,11.934616
shorotchandra,-4.898554,13.220617,8.606449
nazrul,-2.3231442,9.158311,5.967307
shomresh,6.372531,-3.0310144,-2.6792042
shunil_gongopaddhay,2.6264887,-2.891875,12.442902
humayun_ahmed,11.530627,11.717493,1.1114768
humayun_ahmed,10.147108,11.911307,0.07506553
tarashonkor,-0.8484345,5.654362,6.188428
shottojit_roy,-4.174643,-1.0646763,-3.4400203
humayun_ahmed,9.690782,11.351149,-0.20297661
tarashonkor,-0.44811168,8.051387,4.316907
humayun_ahmed,10.163626,11.173818,0.3846295
shomresh,6.12028,-2.433024,-2.1277106
MZI,11.416712,4.444572,10.205067
shorotchandra,-4.0444546,12.878939,8.784176
humayun_ahmed,11.720451,11.824919,1.0887879
toslima_nasrin,9.18189,-3.89284,3.953348
manik_bandhopaddhay,0.38506246,4.733004,6.5821047
shordindu,-4.48743,9.018042,2.0735502
humayun_ahmed,9.904931,11.137912,0.70451146
nihar_ronjon_gupta,-0.6805907,-4.1139174,3.4055507
robindronath,-2.2827332,12.376693,8.464908
shunil_gongopaddhay,2.8809137,-2.5879467,13.2602
shirshendu,-5.11478,-1.0870858,8.273192
shordindu,-4.197095,9.675349,2.7602127
shunil_gongopaddhay,2.6081316,-2.998978,14.139073
humayun_ahmed,10.224469,12.098622,-0.14813939
robindronath,-2.2871835,12.458994,8.097827
humayun_ahmed,10.150323,11.776562,0.25577897
humayun_ahmed,9.758084,12.167724,-0.04791925
zahir_rayhan,2.6297724,4.0763383,-1.672706
shirshendu,-4.6572347,-0.85304475,8.3166485
humayun_ahmed,9.720121,11.304971,-0.14468113
robindronath,-2.8366392,11.840143,7.9023666
shomresh,6.7204595,-3.0212214,-2.034692
shunil_gongopaddhay,2.8251438,-3.3117988,11.513009
humayun_ahmed,10.486218,11.315142,0.99194455
shordindu,-4.6122713,9.200047,2.170226
humayun_ahmed,9.621686,11.030995,0.7550235
shomresh,6.451743,-2.341236,-2.1879203
shirshendu,-4.6278205,-1.270894,8.383314
humayun_ahmed,10.8242655,11.418613,0.8772506
shorotchandra,-4.819991,13.103107,9.246675
shirshendu,-4.687677,-0.3820778,7.9496875
MZI,11.3814,4.5241003,10.001335
shomresh,6.03088,-2.448751,-2.2625299
nihar_ronjon_gupta,-0.85010135,-4.4472895,3.4070837
MZI,12.267254,4.8875523,9.771886
tarashonkor,-2.2788668,8.584175,5.1840067
shorotchandra,-4.468215,12.75355,8.777436
humayun_ahmed,9.68122,11.88362,0.56550574
toslima_nasrin,9.097533,-4.111321,3.7208161
shordindu,-4.6866,9.007023,1.9862689
shomresh,6.922614,-2.8750594,-2.1068816
shorotchandra,-2.7833452,12.104948,8.296351
humayun_ahmed,9.947376,12.183374,-0.14673339
bongkim,-2.0113332,14.886198,-1.7388184
humayun_ahmed,9.586421,11.834183,0.5539608
shirshendu,-4.8994226,-1.0317097,8.47803
shunil_gongopaddhay,2.5760622,-3.2769272,11.959542
humayun_ahmed,10.997951,11.61494,0.5988813
shomresh,6.147715,-3.291695,-2.3556757
shottojit_roy,-4.168067,-1.27754,-3.8963835
shordindu,-4.806239,8.922037,1.5944816
shunil_gongopaddhay,2.529468,-2.542376,12.046138
manik_bandhopaddhay,0.20599608,4.4636316,6.623198
shomresh,6.0020814,-2.4604588,-2.230157
humayun_ahmed,11.313105,11.770497,0.99958175
shomresh,6.5826163,-3.0437217,-2.151999
nazrul,-1.9461895,9.737725,6.7065635
shunil_gongopaddhay,2.2483294,-3.4485695,11.903776
shordindu,-4.6997347,9.041924,2.1295645
humayun_ahmed,9.186089,11.974304,1.1401983
shomresh,6.6631966,-3.076907,-1.9871569
tarashonkor,-2.1642854,8.159845,5.295116
humayun_ahmed,10.898601,12.302089,1.9415959
robindronath,-2.2868154,12.12659,8.168421
humayun_ahmed,9.741492,11.412595,0.8898454
shomresh,5.9940596,-2.4677157,-2.3113027
toslima_nasrin,8.776296,0.33571732,6.109222
humayun_ahmed,10.174612,11.138405,0.34962192
robindronath,-2.2278764,12.486534,8.579387
toslima_nasrin,8.824526,0.3535624,6.1548753
nihar_ronjon_gupta,-0.83411145,-4.392043,3.4977674
manik_bandhopaddhay,-0.68775517,4.4269915,6.741971
shomresh,6.03783,-2.332952,-2.3913648
humayun_ahmed,9.488468,11.149896,0.6063668
MZI,11.529685,4.599588,10.454056
shunil_gongopaddhay,2.4709458,-3.165491,12.261691
shomresh,6.4248905,-3.386762,-1.9012564
shottojit_roy,-4.1011972,-1.2281553,-3.5965686
humayun_ahmed,9.545509,12.355692,0.57686496
robindronath,-2.3372476,12.177862,8.033058
nazrul,-2.2678382,9.263917,6.075912
shunil_gongopaddhay,2.4673715,-2.8644462,12.43545
shomresh,6.3387837,-2.985033,-2.7446003
shordindu,-4.707703,8.857245,1.5292808
toslima_nasrin,9.1723175,-3.434888,4.8128777
shunil_gongopaddhay,3.0634415,-2.592057,13.465428
humayun_ahmed,10.338867,11.151207,0.31314445
shirshendu,-4.609752,-1.3298179,8.34568
shomresh,5.760099,-3.5252151,-2.878855
humayun_ahmed,9.7921505,12.140017,-0.036268976
humayun_ahmed,9.965135,11.600271,0.24575704
shorotchandra,-4.847168,13.117672,9.262767
shomresh,6.7930474,-2.8595133,-1.967639
shomresh,6.5116277,-3.358433,-2.1362152
shordindu,-4.5830646,8.8518915,1.5565146
humayun_ahmed,9.493076,11.932661,0.7845908
humayun_ahmed,10.206984,12.479961,0.56273764
shunil_gongopaddhay,2.4175456,-3.4331307,11.803201
humayun_ahmed,9.918381,11.333193,0.6893428
robindronath,-2.168524,12.59061,8.56931
bongkim,-1.8993113,14.491705,-1.4137322
shomresh,6.4517946,-3.0161242,-2.0159342
humayun_ahmed,10.216212,11.269864,1.33447
humayun_ahmed,10.023896,11.256968,0.5146792
robindronath,-2.3252704,12.651882,8.207542
toslima_nasrin,9.065389,-4.055711,3.780363
humayun_ahmed,10.403436,12.039673,-0.30435243
shirshendu,-4.4774585,-1.2550399,8.298808
shorotchandra,-4.369691,12.857681,8.706545
shottojit_roy,-4.2060304,-1.2789357,-3.8968801
humayun_ahmed,9.11635,11.958245,1.7511314
shunil_gongopaddhay,2.4070024,-3.4397292,12.068044
humayun_ahmed,9.940827,11.2957535,0.29631793
tarashonkor,-2.1027203,8.797229,5.0969114
shorotchandra,-4.5347586,13.267293,8.478922
robindronath,-2.2634418,12.7896,8.438165
humayun_ahmed,9.336791,11.5736685,0.5856518
humayun_ahmed,9.981893,12.123498,0.7977347
humayun_ahmed,9.507094,11.890381,0.8752518
humayun_ahmed,10.239569,11.313397,0.8176103
shirshendu,-4.7077107,-1.121809,8.5125
shomresh,6.1657133,-3.4437673,-2.4845197
shorotchandra,-4.45922,12.636809,8.889394
shunil_gongopaddhay,2.5669901,-3.5678005,11.831019
shordindu,-4.179135,9.686726,2.7951355
shorotchandra,-4.6790624,13.14542,9.1331625
shomresh,6.3892536,-3.3735557,-2.2924168
humayun_ahmed,11.671161,11.898238,0.93789595
shunil_gongopaddhay,2.636309,-2.819403,12.625058
robindronath,-2.046429,10.311251,6.9926796
shorotchandra,-4.318839,13.046549,9.10936
MZI,11.462566,4.3517103,10.116406
humayun_ahmed,10.340051,11.113213,1.4985235
toslima_nasrin,9.147209,-3.9737885,3.8805614
shirshendu,-4.7869754,-0.9389921,8.678699
shordindu,-4.5796432,9.183744,2.2279248
shottojit_roy,-3.813883,-0.9639952,-3.937014
shunil_gongopaddhay,2.963681,-2.6163776,13.261925
humayun_ahmed,9.126475,11.921935,1.5535799
manik_bandhopaddhay,0.3372719,4.634711,6.702069
shunil_gongopaddhay,2.729474,-2.6459444,12.820053
humayun_ahmed,10.062458,12.371438,2.0602493
tarashonkor,-0.35124096,8.1408615,4.2265368
shunil_gongopaddhay,2.5809803,-2.9630244,12.326388
shottojit_roy,-3.347709,-0.754891,-3.0092225
shordindu,-4.446768,8.90238,1.8770797
shunil_gongopaddhay,2.6870923,-2.9271464,14.187822
shunil_gongopaddhay,2.6530197,-3.30776,11.838096
shomresh,6.032814,-2.3835535,-2.569125
shirshendu,-4.957292,-1.0077629,8.119846
humayun_ahmed,11.345051,11.475657,1.3139993
shottojit_roy,-3.4421177,-0.8504533,-3.6656032
robindronath,-2.1173007,12.714835,8.546482
shorotchandra,-4.2361956,13.043156,8.615415
humayun_ahmed,10.566473,11.7111225,0.58346224
robindronath,-2.4068985,12.498683,8.078824
shomresh,5.7930474,-3.545178,-2.796199
shunil_gongopaddhay,2.9377377,-2.6860497,13.84916
MZI,10.998306,4.1619883,8.896483
humayun_ahmed,10.128105,12.075748,-0.005070887
toslima_nasrin,9.363502,0.29997638,6.7150135
shorotchandra,-5.0793924,13.683969,8.647677
shomresh,6.248206,-3.3176281,-2.3046188
MZI,11.623541,4.667982,10.4816
humayun_ahmed,10.087618,11.227892,0.8895817
shunil_gongopaddhay,2.8104815,-3.8409097,12.343844
humayun_ahmed,9.5721035,11.122749,-0.061388392
tarashonkor,-2.357448,8.623444,5.047009
shomresh,6.3417063,-2.9034448,-2.5587144
toslima_nasrin,9.013732,-3.9723334,3.9447114
humayun_ahmed,9.5267725,11.374151,0.20388368
manik_bandhopaddhay,-0.37333,4.7947245,6.5773706
shunil_gongopaddhay,2.593768,-2.8668776,12.443853
humayun_ahmed,10.014136,12.147085,0.12731016
shottojit_roy,-4.1699023,-1.0752803,-3.7127273
shorotchandra,-4.831646,12.805039,8.781136
shomresh,6.7709737,-2.7032504,-2.3355174
robindronath,-2.3807933,12.453043,8.008378
